Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
IMG_20211106_120700 (Custom).jpg,Bacterial Canker,34.30926776960784,73.49826989619378,33.456403186274514,44.10083813917724,0.4573088318875078,0.37930512204873246,0.4236602737252115,0.3698830420311487,2.587637867647059,3.621084198385237,2.707904411764706,3.1999538638985006,6.414241147295402,6.685662711857502,6.504105907909429,6.6865526531996355,0.0041031824777053895,0.0030775268909231227,0.0035846347361516606,0.002913934175791673,0.06405608852954876,0.055475462061375595,0.05987181921531749,0.05398086860908847,0.9887659290643176,0.976010989553015,0.9890494871078808,0.9856059959641017
IMG_20211106_120807 (Custom).jpg,Bacterial Canker,38.26433823529412,69.33860822760478,30.592938112745095,51.44572087658594,0.4749092272896373,0.3987992387081103,0.443980212453878,0.3859652376643038,2.6215073529411765,3.5175855440215305,2.594500612745098,3.2867051134179164,6.430111430075955,6.691330306521274,6.507017281676962,6.707678094082318,0.003985621398432995,0.003009301039244806,0.0035198691843656886,0.002834069349898104,0.06313177803953406,0.05485709652583525,0.05932848543798913,0.05323597796507644,0.9879266539726661,0.978187311070318,0.9903493496810962,0.9838161624572906
IMG_20211106_120811 (Custom).jpg,Bacterial Canker,32.44073223039216,78.24678200692043,38.1351256127451,44.210411380238384,0.4380207288689289,0.36193657278650954,0.4097826616015852,0.3529719272634616,2.6644148284313722,3.8385697808535184,2.8818474264705882,3.375317185697809,6.622136412958713,6.898574029033779,6.710326595963115,6.892947055454803,0.0033297606295505334,0.002516638544811898,0.002985228670876285,0.002390414238985657,0.05770407810155651,0.05016610952437809,0.05463724618679354,0.04889186270726098,0.9909220315064118,0.978168802392051,0.9893310064634094,0.9876651174186613
IMG_20211106_120815 (Custom).jpg,Bacterial Canker,26.74518995098039,75.80433679354095,39.60047487745098,42.52232218377547,0.4803574576571516,0.3967307967592258,0.44736329569045136,0.3884062894288871,2.3418504901960784,3.5831295655517112,2.6716758578431374,3.115601691657055,6.358362035004099,6.656961907968685,6.47116413790229,6.655849227888734,0.004231655849763313,0.003161653644880618,0.003731891613013925,0.003013936526054437,0.06505117869618746,0.05622858387760284,0.06108921028310912,0.054899330834304684,0.9918291567153732,0.9769120585615196,0.9879050822785502,0.9870488993559405
IMG_20211106_120823 (Custom).jpg,Bacterial Canker,17.1898743872549,60.79932333717802,40.879044117647055,43.97156478277587,0.4697115753298742,0.38803384289580134,0.43135989081187376,0.37103882750126316,2.093704044117647,3.3022376009227226,2.6880514705882352,3.1308112264513657,6.493604105318998,6.80158027996806,6.641401987684133,6.831416042507919,0.003096803682027345,0.00229430770793063,0.0026760501707576412,0.002153697901954429,0.05564893244283618,0.04789893222119498,0.05173055355162596,0.046407950848474544,0.9929462851020991,0.9751256513226767,0.9832421196523842,0.9820103235353663
IMG_20211106_120833 (Custom).jpg,Bacterial Canker,24.323207720588236,37.516893502499045,31.931510416666665,62.001076509034995,0.4774371958063797,0.40037211066165157,0.4457690521551503,0.3809893606056409,2.2729013480392157,2.9198923490965014,2.5293351715686274,3.4716801230296044,6.468170370845683,6.7170702449761714,6.578735950263351,6.8140662272610815,0.003291174372724734,0.002496726054406957,0.0029062542004202113,0.002303661812856706,0.05736875781054296,0.04996724981832557,0.053909685590070096,0.04799647708797705,0.9890182047805244,0.9831070381168444,0.9855936419708353,0.9720821010392587
IMG_20211106_120839 (Custom).jpg,Bacterial Canker,37.746292892156866,54.480861207227996,34.96852022058823,72.48399846212996,0.43285544653881763,0.3615340461031737,0.4104847240694752,0.34564471437857586,2.9051776960784315,3.603844675124952,2.8581341911764704,4.006243752402922,6.685773086535805,6.917029519925403,6.741004941003405,6.990743266273507,0.0030799834630160275,0.0023440907077262,0.002764539414302792,0.0021885451740458264,0.05549759871396264,0.04841581051398603,0.05257888753390273,0.04678188938088998,0.9878705207258206,0.9825440158252167,0.9887675384631122,0.976775651301803
IMG_20211106_120844 (Custom).jpg,Bacterial Canker,40.684344362745094,67.82180699730873,31.22916666666667,58.93299500192235,0.4305225808191654,0.35989401635236024,0.4107714965604757,0.35343237870473593,2.952328431372549,3.869111880046136,2.8043198529411772,3.712387543252595,6.662019770917169,6.916035244569271,6.7092233089144635,6.928799087027333,0.003305932983257641,0.0025071825064768957,0.0030046384841467236,0.0024106007197716665,0.05749724326659184,0.050071773550343666,0.054814582769065416,0.049097868790525585,0.9863235197650765,0.977268733130078,0.9895066579503216,0.9802478725080769
IMG_20211106_120850 (Custom).jpg,Bacterial Canker,37.96743259803922,87.87787773933104,46.23128063725491,56.9445444059977,0.4243598389786284,0.34074654725278736,0.3922251832482003,0.33962309201853014,2.98265931372549,4.332410611303345,3.192677696078432,3.790157631680123,6.75334883845192,7.056507405434779,6.848319802755925,7.030105194510693,0.0030737808033944277,0.002250125251267479,0.0026806754435268294,0.0021798030243299496,0.05544168831659465,0.04743548514843586,0.05177523967618913,0.046688360694395234,0.9873171352215128,0.9707287557030599,0.9845621122768166,0.9810322615106907
IMG_20211106_120857 (Custom).jpg,Bacterial Canker,22.693642769607848,67.55146482122262,42.7265625,48.67935409457901,0.467491257564417,0.38502236162479403,0.43257038136695625,0.3766066369200512,2.259727328431373,3.5312572087658594,2.7945465686274513,3.243137254901961,6.559531869294653,6.87096642527466,6.695209194091765,6.878531342600104,0.003059172962134456,0.002259409587386982,0.002691543385506776,0.0021748214132883857,0.05530979083430398,0.047533247179074374,0.051880086598875066,0.04663498057561926,0.9885744156753772,0.9660687650934285,0.9785137762138186,0.9755478700166486
IMG_20211106_120916 (Custom).jpg,Bacterial Canker,38.209666053921566,59.66212995001924,18.691513480392153,41.25267204921185,0.4388018823631008,0.3742915094211565,0.4648257368977524,0.39154217256903495,2.696798406862745,3.455809304113803,2.171813725490196,2.996155324875049,6.648209056675225,6.865445125043444,6.5330317886973335,6.796972324242211,0.0026434711014844047,0.0020710391309881264,0.0028383522957666526,0.0021962735475265266,0.05141469732950302,0.04550867094288875,0.053276188825465476,0.04686441664553744,0.9798661408626695,0.9686131392519463,0.990145402879733,0.9782977018904255
IMG_20211106_120920 (Custom).jpg,Bacterial Canker,31.647748161764717,66.55826220684352,27.832889093137254,38.22260668973472,0.44377029991752615,0.37356833183064153,0.4563351800415902,0.3891111100564015,2.5007199754901968,3.5531410995770862,2.436381740196078,2.977178008458285,6.551664740547245,6.80652371107351,6.499618394629725,6.721509191645539,0.0029169440351968,0.002282154336582165,0.003098748664313305,0.002404650031832018,0.054008740359286295,0.047771899026333095,0.055666405167868575,0.04903723107835533,0.9841510623303587,0.966737424559556,0.9860488486930448,0.9808980607095784
IMG_20211106_120925 (Custom).jpg,Bacterial Canker,26.417310049019612,56.492641291810855,34.049509803921566,51.4092887351019,0.4219123067316537,0.3566338274192538,0.43372569946618733,0.36611753212618536,2.5436580882352944,3.4885351787773944,2.6660232843137255,3.396893502499039,6.66065457155561,6.899932013635298,6.6309232011019095,6.8656395644033115,0.002718965207004217,0.002140758981144833,0.0028653762506457856,0.0022234785337494046,0.052143697672913616,0.046268336701731916,0.05352920932206813,0.04715377539232044,0.9888735113153896,0.9762561145828227,0.9856457876778781,0.9783925509190935
IMG_20211106_120928 (Custom).jpg,Bacterial Canker,29.993030024509803,38.60427527873896,29.918995098039215,64.57633217993082,0.43848936369876934,0.37371454566388596,0.456501527646095,0.3840287675594324,2.5066023284313723,3.0361091887735494,2.4371936274509807,3.358554402153019,6.567186348224174,6.766841079235902,6.510153488856742,6.7682831431139,0.0029540417241115196,0.0023186966359166573,0.003138279663696054,0.0024194610034498614,0.05435109680688624,0.04815284660242484,0.05602035044246023,0.049188016868439224,0.9872852538015013,0.983671715118567,0.9873074502122512,0.9726864939903797
IMG_20211106_120934 (Custom).jpg,Bacterial Canker,42.40019914215687,82.90093041138024,34.745925245098036,54.44888888888889,0.4594360402818682,0.37218387050573526,0.41522558296065915,0.3653984343912499,2.7253216911764713,3.8843060361399466,2.8461703431372554,3.4620069204152246,6.561447410584154,6.857075084088385,6.670836275626296,6.8563823803914525,0.003789744188307984,0.0027848727628343936,0.0032621231871080235,0.0026533547783724382,0.06156089820907411,0.052771893682474515,0.05711499966828349,0.05151072488688582,0.9882113642363358,0.9770091117417412,0.9903363533251043,0.9848997751067508
